datetime,predicted count using random forest classifier
20-01-2012 01:00,69
20-01-2012 02:00,69
20-01-2012 03:00,46
20-01-2012 04:00,158
20-01-2012 05:00,158
20-01-2012 06:00,100
20-01-2012 07:00,13
20-01-2012 08:00,130
20-01-2012 09:00,156
20-01-2012 10:00,66
20-01-2012 11:00,145
20-01-2012 12:00,74
20-01-2012 13:00,88
20-01-2012 14:00,74
20-01-2012 15:00,122
20-01-2012 16:00,98
20-01-2012 17:00,137
20-01-2012 18:00,135
20-01-2012 19:00,186
20-01-2012 20:00,135
20-01-2012 21:00,148
20-01-2012 22:00,71
20-01-2012 23:00,53
21-01-2012 00:00,53
21-01-2012 01:00,21
21-01-2012 02:00,21
21-01-2012 03:00,15
21-01-2012 04:00,19
21-01-2012 05:00,21
21-01-2012 06:00,17
21-01-2012 07:00,17
21-01-2012 08:00,32
21-01-2012 09:00,32
21-01-2012 10:00,29
21-01-2012 11:00,34
21-01-2012 12:00,55
21-01-2012 13:00,62
21-01-2012 14:00,52
21-01-2012 15:00,52
21-01-2012 16:00,67
21-01-2012 17:00,66
21-01-2012 18:00,62
21-01-2012 19:00,63
21-01-2012 20:00,66
21-01-2012 21:00,64
21-01-2012 22:00,53
21-01-2012 23:00,52
22-01-2012 00:00,59
22-01-2012 01:00,53
22-01-2012 02:00,50
22-01-2012 03:00,50
22-01-2012 04:00,40
22-01-2012 05:00,49
22-01-2012 06:00,44
22-01-2012 07:00,44
22-01-2012 08:00,44
22-01-2012 09:00,44
22-01-2012 10:00,38
22-01-2012 11:00,53
22-01-2012 12:00,50
22-01-2012 13:00,42
22-01-2012 14:00,33
22-01-2012 15:00,37
22-01-2012 16:00,37
22-01-2012 17:00,34
22-01-2012 18:00,21
22-01-2012 19:00,21
22-01-2012 20:00,17
22-01-2012 21:00,21
22-01-2012 22:00,22
22-01-2012 23:00,23
23-01-2012 00:00,59
23-01-2012 01:00,118
23-01-2012 02:00,118
23-01-2012 03:00,59
23-01-2012 04:00,182
23-01-2012 05:00,55
23-01-2012 06:00,55
23-01-2012 07:00,83
23-01-2012 08:00,126
23-01-2012 09:00,126
23-01-2012 10:00,66
23-01-2012 11:00,126
23-01-2012 12:00,21
23-01-2012 13:00,34
23-01-2012 14:00,16
23-01-2012 15:00,102
23-01-2012 16:00,69
23-01-2012 17:00,139
23-01-2012 18:00,93
23-01-2012 19:00,43
23-01-2012 20:00,88
23-01-2012 21:00,106
23-01-2012 22:00,106
23-01-2012 23:00,31
24-01-2012 00:00,123
24-01-2012 01:00,73
24-01-2012 02:00,76
24-01-2012 03:00,135
24-01-2012 04:00,193
24-01-2012 05:00,193
24-01-2012 06:00,63
24-01-2012 07:00,135
24-01-2012 08:00,135
24-01-2012 09:00,110
24-01-2012 10:00,96
24-01-2012 11:00,124
24-01-2012 12:00,70
24-01-2012 13:00,70
24-01-2012 14:00,107
24-01-2012 15:00,220
24-01-2012 16:00,132
24-01-2012 17:00,86
24-01-2012 18:00,107
24-01-2012 19:00,105
24-01-2012 20:00,64
24-01-2012 21:00,81
24-01-2012 22:00,135
24-01-2012 23:00,64
25-01-2012 00:00,95
25-01-2012 01:00,60
25-01-2012 02:00,86
25-01-2012 03:00,93
25-01-2012 04:00,96
25-01-2012 05:00,96
25-01-2012 06:00,120
25-01-2012 07:00,107
25-01-2012 08:00,203
25-01-2012 09:00,203
25-01-2012 10:00,75
25-01-2012 11:00,153
25-01-2012 12:00,101
25-01-2012 13:00,137
25-01-2012 14:00,112
25-01-2012 15:00,177
25-01-2012 16:00,108
25-01-2012 17:00,134
25-01-2012 18:00,100
25-01-2012 19:00,79
25-01-2012 20:00,91
25-01-2012 21:00,48
25-01-2012 22:00,53
25-01-2012 23:00,57
26-01-2012 00:00,141
26-01-2012 01:00,61
26-01-2012 02:00,88
26-01-2012 03:00,187
26-01-2012 04:00,110
26-01-2012 05:00,132
26-01-2012 06:00,30
26-01-2012 07:00,69
26-01-2012 08:00,69
26-01-2012 09:00,34
26-01-2012 10:00,91
26-01-2012 11:00,54
26-01-2012 12:00,112
26-01-2012 13:00,170
26-01-2012 14:00,155
26-01-2012 15:00,229
26-01-2012 16:00,144
26-01-2012 17:00,118
26-01-2012 18:00,118
26-01-2012 19:00,117
26-01-2012 20:00,192
26-01-2012 21:00,117
26-01-2012 22:00,139
26-01-2012 23:00,157
27-01-2012 00:00,106
27-01-2012 01:00,259
27-01-2012 02:00,403
27-01-2012 03:00,35
27-01-2012 04:00,9
27-01-2012 05:00,39
27-01-2012 06:00,21
27-01-2012 07:00,21
27-01-2012 08:00,115
27-01-2012 09:00,115
27-01-2012 10:00,58
27-01-2012 11:00,192
27-01-2012 12:00,154
27-01-2012 13:00,305
27-01-2012 14:00,286
27-01-2012 15:00,173
27-01-2012 16:00,101
27-01-2012 17:00,138
27-01-2012 18:00,112
27-01-2012 19:00,91
27-01-2012 20:00,104
27-01-2012 21:00,86
27-01-2012 22:00,128
27-01-2012 23:00,88
28-01-2012 00:00,113
28-01-2012 01:00,124
28-01-2012 02:00,43
28-01-2012 03:00,25
28-01-2012 04:00,24
28-01-2012 05:00,22
28-01-2012 06:00,25
28-01-2012 07:00,19
28-01-2012 08:00,29
28-01-2012 09:00,26
28-01-2012 10:00,48
28-01-2012 11:00,96
28-01-2012 12:00,68
28-01-2012 13:00,211
28-01-2012 14:00,83
28-01-2012 15:00,77
28-01-2012 16:00,223
28-01-2012 17:00,161
28-01-2012 18:00,286
28-01-2012 19:00,249
28-01-2012 20:00,85
28-01-2012 21:00,178
28-01-2012 22:00,197
28-01-2012 23:00,180
29-01-2012 00:00,152
29-01-2012 01:00,133
29-01-2012 02:00,111
29-01-2012 03:00,107
29-01-2012 04:00,117
29-01-2012 05:00,35
29-01-2012 06:00,73
29-01-2012 07:00,97
29-01-2012 08:00,94
29-01-2012 09:00,34
29-01-2012 10:00,101
29-01-2012 11:00,110
29-01-2012 12:00,186
29-01-2012 13:00,186
29-01-2012 14:00,187
29-01-2012 15:00,250
29-01-2012 16:00,154
29-01-2012 17:00,154
29-01-2012 18:00,211
29-01-2012 19:00,208
29-01-2012 20:00,97
29-01-2012 21:00,181
29-01-2012 22:00,103
29-01-2012 23:00,283
30-01-2012 00:00,122
30-01-2012 01:00,157
30-01-2012 02:00,155
30-01-2012 03:00,63
30-01-2012 04:00,72
30-01-2012 05:00,72
30-01-2012 06:00,49
30-01-2012 07:00,71
30-01-2012 08:00,40
30-01-2012 09:00,40
30-01-2012 10:00,71
30-01-2012 11:00,96
30-01-2012 12:00,137
30-01-2012 13:00,97
30-01-2012 14:00,180
30-01-2012 15:00,195
30-01-2012 16:00,277
30-01-2012 17:00,196
30-01-2012 18:00,263
30-01-2012 19:00,138
30-01-2012 20:00,138
30-01-2012 21:00,184
30-01-2012 22:00,159
30-01-2012 23:00,82
31-01-2012 00:00,72
31-01-2012 01:00,170
31-01-2012 02:00,131
31-01-2012 03:00,125
31-01-2012 04:00,89
31-01-2012 05:00,89
31-01-2012 06:00,77
31-01-2012 07:00,82
31-01-2012 08:00,80
31-01-2012 09:00,50
31-01-2012 10:00,91
31-01-2012 11:00,247
31-01-2012 12:00,214
31-01-2012 13:00,393
31-01-2012 14:00,369
31-01-2012 15:00,163
31-01-2012 16:00,163
31-01-2012 17:00,177
31-01-2012 18:00,261
31-01-2012 19:00,372
31-01-2012 20:00,83
31-01-2012 21:00,286
31-01-2012 22:00,232
31-01-2012 23:00,171
20-02-2012 00:00,72
20-02-2012 01:00,72
20-02-2012 02:00,72
20-02-2012 03:00,82
20-02-2012 05:00,79
20-02-2012 06:00,142
20-02-2012 07:00,110
20-02-2012 08:00,150
20-02-2012 09:00,150
20-02-2012 10:00,146
20-02-2012 11:00,166
20-02-2012 12:00,90
20-02-2012 13:00,99
20-02-2012 14:00,118
20-02-2012 15:00,121
20-02-2012 16:00,167
20-02-2012 17:00,142
20-02-2012 18:00,121
20-02-2012 19:00,121
20-02-2012 20:00,141
20-02-2012 21:00,130
20-02-2012 22:00,101
20-02-2012 23:00,112
21-02-2012 00:00,4
21-02-2012 01:00,46
21-02-2012 02:00,82
21-02-2012 04:00,27
21-02-2012 05:00,20
21-02-2012 06:00,57
21-02-2012 07:00,27
21-02-2012 08:00,32
21-02-2012 09:00,107
21-02-2012 10:00,205
21-02-2012 11:00,98
21-02-2012 12:00,155
21-02-2012 13:00,125
21-02-2012 14:00,101
21-02-2012 15:00,125
21-02-2012 16:00,135
21-02-2012 17:00,154
21-02-2012 18:00,154
21-02-2012 19:00,146
21-02-2012 20:00,80
21-02-2012 21:00,132
21-02-2012 22:00,161
21-02-2012 23:00,77
22-02-2012 00:00,77
22-02-2012 01:00,98
22-02-2012 02:00,70
22-02-2012 03:00,138
22-02-2012 04:00,21
22-02-2012 05:00,82
22-02-2012 06:00,107
22-02-2012 07:00,52
22-02-2012 08:00,200
22-02-2012 09:00,74
22-02-2012 10:00,161
22-02-2012 11:00,60
22-02-2012 12:00,84
22-02-2012 13:00,119
22-02-2012 14:00,111
22-02-2012 15:00,258
22-02-2012 16:00,190
22-02-2012 17:00,229
22-02-2012 18:00,246
22-02-2012 19:00,238
22-02-2012 20:00,151
22-02-2012 21:00,266
22-02-2012 22:00,151
22-02-2012 23:00,123
23-02-2012 00:00,151
23-02-2012 01:00,152
23-02-2012 02:00,194
23-02-2012 03:00,193
23-02-2012 04:00,111
23-02-2012 05:00,111
23-02-2012 06:00,111
23-02-2012 07:00,107
23-02-2012 08:00,87
23-02-2012 09:00,94
23-02-2012 10:00,233
23-02-2012 11:00,162
23-02-2012 12:00,206
23-02-2012 13:00,197
23-02-2012 14:00,209
23-02-2012 15:00,166
23-02-2012 16:00,207
23-02-2012 17:00,167
23-02-2012 18:00,182
23-02-2012 19:00,186
23-02-2012 20:00,104
23-02-2012 21:00,164
23-02-2012 22:00,163
23-02-2012 23:00,85
24-02-2012 00:00,131
24-02-2012 01:00,186
24-02-2012 02:00,100
24-02-2012 03:00,86
24-02-2012 04:00,157
24-02-2012 05:00,238
24-02-2012 06:00,176
24-02-2012 07:00,108
24-02-2012 08:00,81
24-02-2012 09:00,94
24-02-2012 10:00,107
24-02-2012 11:00,165
24-02-2012 12:00,116
24-02-2012 13:00,229
24-02-2012 14:00,28
24-02-2012 15:00,246
24-02-2012 16:00,246
24-02-2012 17:00,177
24-02-2012 18:00,65
24-02-2012 19:00,259
24-02-2012 20:00,164
24-02-2012 21:00,248
24-02-2012 22:00,183
24-02-2012 23:00,184
25-02-2012 00:00,198
25-02-2012 01:00,296
25-02-2012 02:00,161
25-02-2012 03:00,92
25-02-2012 04:00,109
25-02-2012 05:00,89
25-02-2012 06:00,89
25-02-2012 07:00,87
25-02-2012 08:00,65
25-02-2012 09:00,84
25-02-2012 10:00,14
25-02-2012 11:00,115
25-02-2012 12:00,159
25-02-2012 13:00,130
25-02-2012 14:00,136
25-02-2012 15:00,122
25-02-2012 16:00,108
25-02-2012 17:00,207
25-02-2012 18:00,64
25-02-2012 19:00,157
25-02-2012 20:00,101
25-02-2012 21:00,136
25-02-2012 22:00,124
25-02-2012 23:00,115
26-02-2012 00:00,50
26-02-2012 01:00,53
26-02-2012 02:00,53
26-02-2012 03:00,126
26-02-2012 04:00,126
26-02-2012 05:00,65
26-02-2012 06:00,95
26-02-2012 07:00,92
26-02-2012 08:00,74
26-02-2012 09:00,72
26-02-2012 10:00,64
26-02-2012 11:00,66
26-02-2012 12:00,101
26-02-2012 13:00,156
26-02-2012 14:00,219
26-02-2012 15:00,232
26-02-2012 16:00,194
26-02-2012 17:00,199
26-02-2012 18:00,123
26-02-2012 19:00,234
26-02-2012 20:00,115
26-02-2012 21:00,114
26-02-2012 22:00,95
26-02-2012 23:00,12
27-02-2012 00:00,69
27-02-2012 01:00,112
27-02-2012 02:00,87
27-02-2012 03:00,103
27-02-2012 04:00,31
27-02-2012 05:00,31
27-02-2012 06:00,203
27-02-2012 07:00,56
27-02-2012 08:00,57
27-02-2012 09:00,82
27-02-2012 10:00,119
27-02-2012 11:00,258
27-02-2012 12:00,243
27-02-2012 13:00,200
27-02-2012 14:00,282
27-02-2012 15:00,184
27-02-2012 16:00,163
27-02-2012 17:00,165
27-02-2012 18:00,182
27-02-2012 19:00,333
27-02-2012 20:00,311
27-02-2012 21:00,282
27-02-2012 22:00,153
27-02-2012 23:00,98
28-02-2012 00:00,139
28-02-2012 01:00,201
28-02-2012 02:00,70
28-02-2012 03:00,205
28-02-2012 04:00,226
28-02-2012 05:00,226
28-02-2012 06:00,160
28-02-2012 07:00,131
28-02-2012 08:00,117
28-02-2012 09:00,120
28-02-2012 10:00,170
28-02-2012 11:00,206
28-02-2012 12:00,222
28-02-2012 13:00,159
28-02-2012 14:00,148
28-02-2012 15:00,188
28-02-2012 16:00,225
28-02-2012 17:00,188
28-02-2012 18:00,187
28-02-2012 19:00,171
28-02-2012 20:00,140
28-02-2012 21:00,187
28-02-2012 22:00,187
28-02-2012 23:00,66
29-02-2012 00:00,130
29-02-2012 01:00,72
29-02-2012 02:00,34
29-02-2012 03:00,172
29-02-2012 05:00,179
29-02-2012 06:00,187
29-02-2012 07:00,67
29-02-2012 08:00,141
29-02-2012 09:00,93
29-02-2012 10:00,93
29-02-2012 11:00,80
29-02-2012 12:00,69
29-02-2012 13:00,53
29-02-2012 14:00,53
29-02-2012 15:00,88
29-02-2012 16:00,104
29-02-2012 17:00,176
29-02-2012 18:00,326
29-02-2012 19:00,203
29-02-2012 20:00,156
29-02-2012 21:00,156
29-02-2012 22:00,22
29-02-2012 23:00,22
20-03-2012 00:00,207
20-03-2012 01:00,178
20-03-2012 02:00,113
20-03-2012 03:00,243
20-03-2012 04:00,237
20-03-2012 05:00,109
20-03-2012 06:00,156
20-03-2012 07:00,61
20-03-2012 08:00,296
20-03-2012 09:00,171
20-03-2012 10:00,168
20-03-2012 11:00,69
20-03-2012 12:00,185
20-03-2012 13:00,112
20-03-2012 14:00,292
20-03-2012 15:00,299
20-03-2012 16:00,378
20-03-2012 17:00,279
20-03-2012 18:00,320
20-03-2012 19:00,227
20-03-2012 20:00,286
20-03-2012 21:00,329
20-03-2012 22:00,355
20-03-2012 23:00,265
21-03-2012 00:00,103
21-03-2012 01:00,73
21-03-2012 02:00,63
21-03-2012 03:00,212
21-03-2012 04:00,17
21-03-2012 05:00,17
21-03-2012 06:00,87
21-03-2012 07:00,64
21-03-2012 08:00,143
21-03-2012 09:00,127
21-03-2012 10:00,103
21-03-2012 11:00,103
21-03-2012 12:00,175
21-03-2012 13:00,179
21-03-2012 14:00,175
21-03-2012 15:00,175
21-03-2012 16:00,269
21-03-2012 17:00,260
21-03-2012 18:00,304
21-03-2012 19:00,299
21-03-2012 20:00,141
21-03-2012 21:00,98
21-03-2012 22:00,74
21-03-2012 23:00,267
22-03-2012 00:00,73
22-03-2012 01:00,73
22-03-2012 02:00,73
22-03-2012 03:00,73
22-03-2012 04:00,122
22-03-2012 05:00,122
22-03-2012 06:00,122
22-03-2012 07:00,122
22-03-2012 08:00,128
22-03-2012 09:00,128
22-03-2012 10:00,174
22-03-2012 11:00,97
22-03-2012 12:00,337
22-03-2012 13:00,124
22-03-2012 14:00,149
22-03-2012 15:00,274
22-03-2012 16:00,246
22-03-2012 17:00,444
22-03-2012 18:00,444
22-03-2012 19:00,204
22-03-2012 20:00,122
22-03-2012 21:00,122
22-03-2012 22:00,126
22-03-2012 23:00,18
23-03-2012 00:00,170
23-03-2012 01:00,114
23-03-2012 02:00,57
23-03-2012 03:00,43
23-03-2012 04:00,136
23-03-2012 05:00,119
23-03-2012 06:00,213
23-03-2012 07:00,110
23-03-2012 08:00,127
23-03-2012 09:00,259
23-03-2012 10:00,149
23-03-2012 11:00,260
23-03-2012 12:00,237
23-03-2012 13:00,304
23-03-2012 14:00,275
23-03-2012 15:00,301
23-03-2012 16:00,382
23-03-2012 17:00,382
23-03-2012 18:00,399
23-03-2012 19:00,276
23-03-2012 20:00,251
23-03-2012 21:00,156
23-03-2012 22:00,314
23-03-2012 23:00,350
24-03-2012 00:00,219
24-03-2012 01:00,181
24-03-2012 02:00,189
24-03-2012 03:00,189
24-03-2012 04:00,147
24-03-2012 05:00,156
24-03-2012 06:00,156
24-03-2012 07:00,76
24-03-2012 08:00,127
24-03-2012 09:00,166
24-03-2012 10:00,166
24-03-2012 11:00,127
24-03-2012 12:00,79
24-03-2012 13:00,57
24-03-2012 14:00,136
24-03-2012 15:00,54
24-03-2012 16:00,53
24-03-2012 17:00,95
24-03-2012 18:00,40
24-03-2012 19:00,112
24-03-2012 20:00,43
24-03-2012 21:00,43
24-03-2012 22:00,37
24-03-2012 23:00,68
25-03-2012 00:00,68
25-03-2012 01:00,37
25-03-2012 02:00,24
25-03-2012 03:00,26
25-03-2012 04:00,29
25-03-2012 05:00,33
25-03-2012 06:00,33
25-03-2012 07:00,27
25-03-2012 08:00,27
25-03-2012 09:00,35
25-03-2012 10:00,55
25-03-2012 11:00,35
25-03-2012 12:00,47
25-03-2012 13:00,179
25-03-2012 14:00,205
25-03-2012 15:00,180
25-03-2012 16:00,117
25-03-2012 17:00,24
25-03-2012 18:00,24
25-03-2012 19:00,164
25-03-2012 20:00,288
25-03-2012 21:00,190
25-03-2012 22:00,114
25-03-2012 23:00,126
26-03-2012 00:00,309
26-03-2012 01:00,233
26-03-2012 02:00,24
26-03-2012 03:00,164
26-03-2012 04:00,90
26-03-2012 05:00,27
26-03-2012 06:00,120
26-03-2012 07:00,134
26-03-2012 08:00,130
26-03-2012 09:00,147
26-03-2012 10:00,281
26-03-2012 11:00,269
26-03-2012 12:00,265
26-03-2012 13:00,295
26-03-2012 14:00,237
26-03-2012 15:00,294
26-03-2012 16:00,306
26-03-2012 17:00,264
26-03-2012 18:00,248
26-03-2012 19:00,263
26-03-2012 20:00,226
26-03-2012 21:00,196
26-03-2012 22:00,159
26-03-2012 23:00,158
27-03-2012 00:00,90
27-03-2012 01:00,224
27-03-2012 02:00,191
27-03-2012 03:00,183
27-03-2012 04:00,247
27-03-2012 05:00,66
27-03-2012 06:00,128
27-03-2012 07:00,128
27-03-2012 08:00,50
27-03-2012 09:00,158
27-03-2012 10:00,176
27-03-2012 11:00,234
27-03-2012 12:00,100
27-03-2012 13:00,121
27-03-2012 14:00,98
27-03-2012 15:00,115
27-03-2012 16:00,115
27-03-2012 17:00,114
27-03-2012 18:00,92
27-03-2012 19:00,85
27-03-2012 20:00,92
27-03-2012 21:00,147
27-03-2012 22:00,122
27-03-2012 23:00,131
28-03-2012 00:00,83
28-03-2012 01:00,164
28-03-2012 02:00,110
28-03-2012 03:00,329
28-03-2012 04:00,156
28-03-2012 05:00,156
28-03-2012 06:00,148
28-03-2012 07:00,188
28-03-2012 08:00,134
28-03-2012 09:00,237
28-03-2012 10:00,217
28-03-2012 11:00,258
28-03-2012 12:00,280
28-03-2012 13:00,297
28-03-2012 14:00,387
28-03-2012 15:00,351
28-03-2012 16:00,273
28-03-2012 17:00,248
28-03-2012 18:00,248
28-03-2012 19:00,211
28-03-2012 20:00,175
28-03-2012 21:00,209
28-03-2012 22:00,154
28-03-2012 23:00,122
29-03-2012 00:00,116
29-03-2012 01:00,275
29-03-2012 02:00,393
29-03-2012 03:00,395
29-03-2012 04:00,201
29-03-2012 05:00,158
29-03-2012 06:00,177
29-03-2012 07:00,150
29-03-2012 08:00,189
29-03-2012 09:00,193
29-03-2012 10:00,227
29-03-2012 11:00,207
29-03-2012 12:00,265
29-03-2012 13:00,209
29-03-2012 14:00,272
29-03-2012 15:00,326
29-03-2012 16:00,240
29-03-2012 17:00,275
29-03-2012 18:00,210
29-03-2012 19:00,87
29-03-2012 20:00,198
29-03-2012 21:00,111
29-03-2012 22:00,112
29-03-2012 23:00,190
30-03-2012 00:00,142
30-03-2012 01:00,126
30-03-2012 02:00,141
30-03-2012 03:00,209
30-03-2012 04:00,113
30-03-2012 05:00,156
30-03-2012 06:00,99
30-03-2012 07:00,80
30-03-2012 08:00,58
30-03-2012 09:00,69
30-03-2012 10:00,167
30-03-2012 11:00,126
30-03-2012 12:00,140
30-03-2012 13:00,103
30-03-2012 14:00,117
30-03-2012 15:00,100
30-03-2012 16:00,83
30-03-2012 17:00,91
30-03-2012 18:00,95
30-03-2012 19:00,54
30-03-2012 20:00,92
30-03-2012 21:00,107
30-03-2012 22:00,23
30-03-2012 23:00,82
31-03-2012 00:00,76
31-03-2012 01:00,95
31-03-2012 02:00,107
31-03-2012 03:00,88
31-03-2012 04:00,175
31-03-2012 05:00,62
31-03-2012 06:00,43
31-03-2012 07:00,43
31-03-2012 08:00,47
31-03-2012 09:00,95
31-03-2012 10:00,141
31-03-2012 11:00,83
31-03-2012 12:00,47
31-03-2012 13:00,147
31-03-2012 14:00,255
31-03-2012 15:00,230
31-03-2012 16:00,237
31-03-2012 17:00,203
31-03-2012 18:00,164
31-03-2012 19:00,203
31-03-2012 20:00,131
31-03-2012 21:00,131
31-03-2012 22:00,141
31-03-2012 23:00,73
20-04-2012 00:00,72
20-04-2012 01:00,164
20-04-2012 02:00,118
20-04-2012 03:00,63
20-04-2012 04:00,66
20-04-2012 05:00,21
20-04-2012 06:00,68
20-04-2012 07:00,21
20-04-2012 08:00,17
20-04-2012 09:00,75
20-04-2012 10:00,30
20-04-2012 11:00,111
20-04-2012 12:00,312
20-04-2012 13:00,427
20-04-2012 14:00,235
20-04-2012 15:00,220
20-04-2012 16:00,239
20-04-2012 17:00,227
20-04-2012 18:00,157
20-04-2012 19:00,192
20-04-2012 20:00,244
20-04-2012 21:00,213
20-04-2012 22:00,118
20-04-2012 23:00,231
21-04-2012 00:00,200
21-04-2012 01:00,200
21-04-2012 02:00,162
21-04-2012 03:00,197
21-04-2012 04:00,191
21-04-2012 05:00,191
21-04-2012 06:00,197
21-04-2012 07:00,185
21-04-2012 08:00,190
21-04-2012 09:00,140
21-04-2012 10:00,296
21-04-2012 11:00,264
21-04-2012 12:00,409
21-04-2012 13:00,417
21-04-2012 14:00,423
21-04-2012 15:00,543
21-04-2012 16:00,562
21-04-2012 17:00,511
21-04-2012 18:00,416
21-04-2012 19:00,273
21-04-2012 20:00,78
21-04-2012 21:00,83
21-04-2012 22:00,237
21-04-2012 23:00,148
22-04-2012 00:00,127
22-04-2012 01:00,154
22-04-2012 02:00,115
22-04-2012 03:00,154
22-04-2012 04:00,93
22-04-2012 05:00,95
22-04-2012 06:00,116
22-04-2012 07:00,105
22-04-2012 08:00,71
22-04-2012 09:00,71
22-04-2012 10:00,61
22-04-2012 11:00,59
22-04-2012 12:00,53
22-04-2012 13:00,64
22-04-2012 14:00,53
22-04-2012 15:00,56
22-04-2012 16:00,56
22-04-2012 17:00,38
22-04-2012 18:00,38
22-04-2012 19:00,42
22-04-2012 20:00,36
22-04-2012 21:00,30
22-04-2012 22:00,48
22-04-2012 23:00,80
23-04-2012 00:00,46
23-04-2012 01:00,38
23-04-2012 02:00,57
23-04-2012 03:00,116
23-04-2012 04:00,102
23-04-2012 05:00,102
23-04-2012 06:00,108
23-04-2012 07:00,111
23-04-2012 08:00,114
23-04-2012 09:00,110
23-04-2012 10:00,176
23-04-2012 11:00,141
23-04-2012 12:00,50
23-04-2012 13:00,70
23-04-2012 14:00,112
23-04-2012 15:00,126
23-04-2012 16:00,93
23-04-2012 17:00,103
23-04-2012 18:00,97
23-04-2012 19:00,104
23-04-2012 20:00,127
23-04-2012 21:00,135
23-04-2012 22:00,89
23-04-2012 23:00,86
24-04-2012 00:00,79
24-04-2012 01:00,111
24-04-2012 02:00,286
24-04-2012 03:00,140
24-04-2012 04:00,55
24-04-2012 05:00,55
24-04-2012 06:00,65
24-04-2012 07:00,77
24-04-2012 08:00,150
24-04-2012 09:00,132
24-04-2012 10:00,190
24-04-2012 11:00,313
24-04-2012 12:00,417
24-04-2012 13:00,516
24-04-2012 14:00,536
24-04-2012 15:00,389
24-04-2012 16:00,423
24-04-2012 17:00,496
24-04-2012 18:00,328
24-04-2012 19:00,384
24-04-2012 20:00,286
24-04-2012 21:00,248
24-04-2012 22:00,200
24-04-2012 23:00,367
25-04-2012 00:00,239
25-04-2012 01:00,200
25-04-2012 02:00,199
25-04-2012 03:00,104
25-04-2012 04:00,152
25-04-2012 05:00,109
25-04-2012 06:00,109
25-04-2012 07:00,106
25-04-2012 08:00,26
25-04-2012 09:00,46
25-04-2012 10:00,199
25-04-2012 11:00,158
25-04-2012 12:00,355
25-04-2012 13:00,465
25-04-2012 14:00,392
25-04-2012 15:00,401
25-04-2012 16:00,365
25-04-2012 17:00,349
25-04-2012 18:00,342
25-04-2012 19:00,339
25-04-2012 20:00,307
25-04-2012 21:00,218
25-04-2012 22:00,146
25-04-2012 23:00,267
26-04-2012 00:00,99
26-04-2012 01:00,137
26-04-2012 02:00,166
26-04-2012 03:00,150
26-04-2012 04:00,56
26-04-2012 05:00,175
26-04-2012 06:00,192
26-04-2012 07:00,152
26-04-2012 08:00,109
26-04-2012 09:00,225
26-04-2012 10:00,73
26-04-2012 11:00,55
26-04-2012 12:00,139
26-04-2012 13:00,351
26-04-2012 14:00,63
26-04-2012 15:00,97
26-04-2012 16:00,85
26-04-2012 17:00,123
26-04-2012 18:00,63
26-04-2012 19:00,62
26-04-2012 20:00,88
26-04-2012 21:00,134
26-04-2012 22:00,74
26-04-2012 23:00,97
27-04-2012 00:00,248
27-04-2012 01:00,339
27-04-2012 02:00,223
27-04-2012 03:00,155
27-04-2012 04:00,225
27-04-2012 05:00,204
27-04-2012 06:00,195
27-04-2012 07:00,126
27-04-2012 08:00,77
27-04-2012 09:00,194
27-04-2012 10:00,230
27-04-2012 11:00,298
27-04-2012 12:00,302
27-04-2012 13:00,298
27-04-2012 14:00,302
27-04-2012 15:00,259
27-04-2012 16:00,398
27-04-2012 17:00,472
27-04-2012 18:00,373
27-04-2012 19:00,600
27-04-2012 20:00,324
27-04-2012 21:00,326
27-04-2012 22:00,286
27-04-2012 23:00,222
28-04-2012 00:00,153
28-04-2012 01:00,101
28-04-2012 02:00,139
28-04-2012 03:00,128
28-04-2012 04:00,171
28-04-2012 05:00,148
28-04-2012 06:00,179
28-04-2012 07:00,171
28-04-2012 08:00,108
28-04-2012 09:00,54
28-04-2012 10:00,138
28-04-2012 11:00,87
28-04-2012 12:00,54
28-04-2012 13:00,99
28-04-2012 14:00,249
28-04-2012 15:00,189
28-04-2012 16:00,194
28-04-2012 17:00,148
28-04-2012 18:00,133
28-04-2012 19:00,146
28-04-2012 20:00,204
28-04-2012 21:00,130
28-04-2012 22:00,120
28-04-2012 23:00,158
29-04-2012 00:00,191
29-04-2012 01:00,220
29-04-2012 02:00,67
29-04-2012 03:00,47
29-04-2012 04:00,57
29-04-2012 05:00,69
29-04-2012 06:00,75
29-04-2012 07:00,103
29-04-2012 08:00,42
29-04-2012 09:00,77
29-04-2012 10:00,64
29-04-2012 11:00,81
29-04-2012 12:00,165
29-04-2012 13:00,175
29-04-2012 14:00,240
29-04-2012 15:00,199
29-04-2012 16:00,405
29-04-2012 17:00,411
29-04-2012 18:00,400
29-04-2012 19:00,231
29-04-2012 20:00,187
29-04-2012 21:00,200
29-04-2012 22:00,199
29-04-2012 23:00,41
30-04-2012 00:00,238
30-04-2012 01:00,81
30-04-2012 02:00,146
30-04-2012 03:00,60
30-04-2012 04:00,133
30-04-2012 05:00,133
30-04-2012 06:00,141
30-04-2012 07:00,55
30-04-2012 08:00,115
30-04-2012 09:00,143
30-04-2012 10:00,251
30-04-2012 11:00,118
30-04-2012 12:00,91
30-04-2012 13:00,182
30-04-2012 14:00,199
30-04-2012 15:00,128
30-04-2012 16:00,199
30-04-2012 17:00,156
30-04-2012 18:00,175
30-04-2012 19:00,98
30-04-2012 20:00,115
30-04-2012 21:00,115
30-04-2012 22:00,137
